Entry_ID,Source_Organism,Accession_Code
6VRN,Homo sapiens,"('A0A140T913', 'P61769')"
6VRN,Homo sapiens,"('A0A140T913', 'P04637')"
6VRN,Homo sapiens,"('P61769', 'P04637')"
6W1D,Homo sapiens,"('Q9Y697', 'Q9HD34')"
6W1D,Homo sapiens,"('Q9Y697', 'Q9H1K1')"
6W1D,Homo sapiens,"('Q9HD34', 'Q9H1K1')"
6W3J,Homo sapiens,"('Q5VWP2', 'O00444')"
6W3J,Homo sapiens,"('Q5VWP2', 'Q8TEP8')"
6W3J,Homo sapiens,"('O00444', 'Q8TEP8')"
6W51,Homo sapiens,"('A0A140T913', 'P61769')"
6W51,Homo sapiens,"('A0A140T913', 'P04637')"
6W51,Homo sapiens,"('P61769', 'P04637')"
6W66,Homo sapiens,"('P63208', 'Q9UF56')"
6W66,Homo sapiens,"('P63208', 'Q14145')"
6W66,Homo sapiens,"('Q9UF56', 'Q14145')"
6W6W,Homo sapiens,"('Q2NKJ3', 'Q9H668')"
6W6W,Homo sapiens,"('Q2NKJ3', 'Q86WV5')"
6W6W,Homo sapiens,"('Q9H668', 'Q86WV5')"
6W9D,Homo sapiens,"('P62837', 'Q9NVW2')"
6W9D,Homo sapiens,"('P62837', 'P0CG48')"
6W9D,Homo sapiens,"('Q9NVW2', 'P0CG48')"
6WHA,Homo sapiens,"('P0ABE7, P28223', 'P62873')"
6WHA,Homo sapiens,"('P0ABE7, P28223', 'P59768')"
6WHA,Homo sapiens,"('P62873', 'P59768')"
6WI2,Homo sapiens,"('Q9Y697', 'Q9HD34')"
6WI2,Homo sapiens,"('Q9Y697', 'Q9H1K1')"
6WI2,Homo sapiens,"('Q9HD34', 'Q9H1K1')"
6WIH,Homo sapiens,"('Q9Y697', 'Q9HD34')"
6WIH,Homo sapiens,"('Q9Y697', 'Q9H1K1')"
6WIH,Homo sapiens,"('Q9HD34', 'Q9H1K1')"
6WNA,Homo sapiens,"('P55899', 'P61769')"
6WNA,Homo sapiens,"('P55899', 'P01861')"
6WNA,Homo sapiens,"('P61769', 'P01861')"
6WNX,Homo sapiens,"('Q9UKB1', 'P63208')"
6WNX,Homo sapiens,"('Q9UKB1', 'P35222')"
6WNX,Homo sapiens,"('P63208', 'P35222')"
6WOL,Homo sapiens,"('P01861', 'P55899')"
6WOL,Homo sapiens,"('P01861', 'P61769')"
6WOL,Homo sapiens,"('P55899', 'P61769')"
6WS0,Homo sapiens,"('Q9UBZ9', 'Q9UI95')"
6WS0,Homo sapiens,"('Q9UBZ9', 'O60673')"
6WS0,Homo sapiens,"('Q9UI95', 'O60673')"
6WS5,Homo sapiens,"('Q9UBZ9', 'Q9UI95')"
6WS5,Homo sapiens,"('Q9UBZ9', 'O60673')"
6WS5,Homo sapiens,"('Q9UI95', 'O60673')"
6WTH,Homo sapiens,"('P37088', 'P51168')"
6WTH,Homo sapiens,"('P37088', 'P51170')"
6WTH,Homo sapiens,"('P51168', 'P51170')"
6WWZ,Homo sapiens,"('P78556', 'P09471')"
6WWZ,Homo sapiens,"('P78556', 'P0ABE7, P51684')"
6WWZ,Homo sapiens,"('P09471', 'P0ABE7, P51684')"
6X0U,Homo sapiens,"('Q96CW5', 'Q96RT7')"
6X0U,Homo sapiens,"('Q96CW5', 'Q08AG7')"
6X0U,Homo sapiens,"('Q96RT7', 'Q08AG7')"
6X0V,Homo sapiens,"('Q6P582', 'Q9BSJ2')"
6X0V,Homo sapiens,"('Q6P582', 'Q96SN8')"
6X0V,Homo sapiens,"('Q9BSJ2', 'Q96SN8')"
6X3S,Homo sapiens,"('P47870', 'P14867')"
6X3S,Homo sapiens,"('P47870', 'P18507')"
6X3S,Homo sapiens,"('P14867', 'P18507')"
6X3T,Homo sapiens,"('P47870', 'P14867')"
6X3T,Homo sapiens,"('P47870', 'P18507')"
6X3T,Homo sapiens,"('P14867', 'P18507')"
6X3U,Homo sapiens,"('P47870', 'P18507')"
6X3U,Homo sapiens,"('P47870', 'P14867')"
6X3U,Homo sapiens,"('P18507', 'P14867')"
6X3V,Homo sapiens,"('P47870', 'P14867')"
6X3V,Homo sapiens,"('P47870', 'P18507')"
6X3V,Homo sapiens,"('P14867', 'P18507')"
6X3W,Homo sapiens,"('P14867', 'P18507')"
6X3W,Homo sapiens,"('P14867', 'P47870')"
6X3W,Homo sapiens,"('P18507', 'P47870')"
6X3X,Homo sapiens,"('P47870', 'P14867')"
6X3X,Homo sapiens,"('P47870', 'P18507')"
6X3X,Homo sapiens,"('P14867', 'P18507')"
6X3Z,Homo sapiens,"('P47870', 'P18507')"
6X3Z,Homo sapiens,"('P47870', 'P14867')"
6X3Z,Homo sapiens,"('P18507', 'P14867')"
6X40,Homo sapiens,"('P47870', 'P14867')"
6X40,Homo sapiens,"('P47870', 'P18507')"
6X40,Homo sapiens,"('P14867', 'P18507')"
6X93,Homo sapiens,"('P22301', 'Q13651')"
6X93,Homo sapiens,"('P22301', 'Q08334')"
6X93,Homo sapiens,"('Q13651', 'Q08334')"
6XBZ,Homo sapiens,"('P51948', 'P51946')"
6XBZ,Homo sapiens,"('P51948', 'P50613')"
6XBZ,Homo sapiens,"('P51946', 'P50613')"
6XD3,Homo sapiens,"('P51948', 'P51946')"
6XD3,Homo sapiens,"('P51948', 'P50613')"
6XD3,Homo sapiens,"('P51946', 'P50613')"
6XK9,Homo sapiens,"('P15170', 'Q16531')"
6XK9,Homo sapiens,"('P15170', 'Q96SW2')"
6XK9,Homo sapiens,"('Q16531', 'Q96SW2')"
6XOG,Homo sapiens,"('Q9UBE0', 'Q9UBT2')"
6XOG,Homo sapiens,"('Q9UBE0', 'P63165')"
6XOG,Homo sapiens,"('Q9UBT2', 'P63165')"
6XOH,Homo sapiens,"('Q9UBE0', 'Q9UBT2')"
6XOH,Homo sapiens,"('Q9UBE0', 'P63165')"
6XOH,Homo sapiens,"('Q9UBT2', 'P63165')"
6XOI,Homo sapiens,"('Q9UBE0', 'Q9UBT2')"
6XOI,Homo sapiens,"('Q9UBE0', 'P63165')"
6XOI,Homo sapiens,"('Q9UBT2', 'P63165')"
6YA7,Homo sapiens,"('O00311', 'Q9UBU7')"
6YA7,Homo sapiens,"('O00311', 'P49736')"
6YA7,Homo sapiens,"('Q9UBU7', 'P49736')"
6YBT,Homo sapiens,"('Q14152', 'Q13347')"
6YBT,Homo sapiens,"('Q14152', 'P55884')"
6YBT,Homo sapiens,"('Q13347', 'P55884')"
6YDP,Homo sapiens,"('1208989970', 'Q96RP9')"
6YDP,Homo sapiens,"('1208989970', 'F1RIU0')"
6YDP,Homo sapiens,"('Q96RP9', 'F1RIU0')"
6YIE,Homo sapiens,"('Q53HL2', 'Q9NQS7')"
6YIE,Homo sapiens,"('Q53HL2', 'O15392')"
6YIE,Homo sapiens,"('Q9NQS7', 'O15392')"
6YVH,Homo sapiens,"('Q9HCG8', 'Q6UX04')"
6YVH,Homo sapiens,"('Q9HCG8', 'P38919')"
6YVH,Homo sapiens,"('Q6UX04', 'P38919')"
6Z2J,Homo sapiens,"('Q13547', 'Q9H147')"
6Z2J,Homo sapiens,"('Q13547', 'Q6PJG2')"
6Z2J,Homo sapiens,"('Q9H147', 'Q6PJG2')"
6Z2K,Homo sapiens,"('Q13547', 'Q6PJG2')"
6Z2K,Homo sapiens,"('Q13547', 'Q9H147')"
6Z2K,Homo sapiens,"('Q6PJG2', 'Q9H147')"
6Z6V,Homo sapiens,"('P02745', 'P02746')"
6Z6V,Homo sapiens,"('P02745', 'P02747')"
6Z6V,Homo sapiens,"('P02746', 'P02747')"
6Z9W,Homo sapiens,"('A0A140T913', 'P61769')"
6Z9W,Homo sapiens,"('A0A140T913', 'P13726')"
6Z9W,Homo sapiens,"('P61769', 'P13726')"
6ZHA,Homo sapiens,"('P78527', 'P12956')"
6ZHA,Homo sapiens,"('P78527', 'P13010')"
6ZHA,Homo sapiens,"('P12956', 'P13010')"
6ZHE,Homo sapiens,"('P78527', 'P12956')"
6ZHE,Homo sapiens,"('P78527', 'P13010')"
6ZHE,Homo sapiens,"('P12956', 'P13010')"
6ZKW,Homo sapiens,"('P13747', 'P61769')"
6ZKW,Homo sapiens,"('P13747', 'P9WGR1')"
6ZKW,Homo sapiens,"('P61769', 'P9WGR1')"
6ZKX,Homo sapiens,"('P13747', 'P61769')"
6ZKX,Homo sapiens,"('P13747', 'P9WGR1')"
6ZKX,Homo sapiens,"('P61769', 'P9WGR1')"
6ZKY,Homo sapiens,"('P13747', 'P61769')"
6ZKY,Homo sapiens,"('P13747', 'P9WGR1')"
6ZKY,Homo sapiens,"('P61769', 'P9WGR1')"
6ZKZ,Homo sapiens,"('P13747', 'P61769')"
6ZKZ,Homo sapiens,"('P13747', 'P9WGR1')"
6ZKZ,Homo sapiens,"('P61769', 'P9WGR1')"
6ZNN,Homo sapiens,"('F2Z5G5', 'A0A5G2QD80')"
6ZNN,Homo sapiens,"('F2Z5G5', 'A0A286ZK88')"
6ZNN,Homo sapiens,"('A0A5G2QD80', 'A0A286ZK88')"
7.00E+20,Homo sapiens,"('P05023', 'P05026')"
7.00E+20,Homo sapiens,"('P05023', 'P54710')"
7.00E+20,Homo sapiens,"('P05026', 'P54710')"
7.00E+21,Homo sapiens,"('P05023', 'P05026')"
7.00E+21,Homo sapiens,"('P05023', 'P54710')"
7.00E+21,Homo sapiens,"('P05026', 'P54710')"
7.00E+34,Homo sapiens,"('P24941', 'Q5MJ70')"
7.00E+34,Homo sapiens,"('P24941', 'O94901')"
7.00E+34,Homo sapiens,"('Q5MJ70', 'O94901')"
7AI0,Homo sapiens,"('Q00987', 'P62837')"
7AI0,Homo sapiens,"('Q00987', 'P0CG47')"
7AI0,Homo sapiens,"('P62837', 'P0CG47')"
7AI1,Homo sapiens,"('Q00987', 'P62837')"
7AI1,Homo sapiens,"('Q00987', 'P0CG47')"
7AI1,Homo sapiens,"('P62837', 'P0CG47')"
7ALO,Homo sapiens,"('A0A2R7Z5J3', 'P61769')"
7ALO,Homo sapiens,"('A0A2R7Z5J3', 'P32241')"
7ALO,Homo sapiens,"('P61769', 'P32241')"
7AO8,Homo sapiens,"('Q9UBB5', 'Q13330')"
7AO8,Homo sapiens,"('Q9UBB5', 'Q13547')"
7AO8,Homo sapiens,"('Q13330', 'Q13547')"
7AO9,Homo sapiens,"('Q9UBB5', 'Q13330')"
7AO9,Homo sapiens,"('Q9UBB5', 'Q13547')"
7AO9,Homo sapiens,"('Q13330', 'Q13547')"
7AY2,Homo sapiens,"('Q8TAF3', 'O94782')"
7AY2,Homo sapiens,"('Q8TAF3', 'P0CG47')"
7AY2,Homo sapiens,"('O94782', 'P0CG47')"
7B5O,Homo sapiens,"('P51948', 'P51946')"
7B5O,Homo sapiens,"('P51948', 'P50613')"
7B5O,Homo sapiens,"('P51946', 'P50613')"
7B5Q,Homo sapiens,"('P51948', 'P51946')"
7B5Q,Homo sapiens,"('P51948', 'P50613')"
7B5Q,Homo sapiens,"('P51946', 'P50613')"
7B5S,Homo sapiens,"('Q13616', 'Q9Y4X5')"
7B5S,Homo sapiens,"('Q13616', 'P62877')"
7B5S,Homo sapiens,"('Q9Y4X5', 'P62877')"
7BBF,Homo sapiens,"('Q15819', 'P61088')"
7BBF,Homo sapiens,"('Q15819', 'P0CG48')"
7BBF,Homo sapiens,"('P61088', 'P0CG48')"
7BBG,Homo sapiens,"('A0A140T913', 'P61769')"
7BBG,Homo sapiens,"('A0A140T913', 'P19544')"
7BBG,Homo sapiens,"('P61769', 'P19544')"
7BBL,Homo sapiens,"('Q8WXD5', 'Q9H840')"
7BBL,Homo sapiens,"('Q8WXD5', 'Q9NWZ8')"
7BBL,Homo sapiens,"('Q9H840', 'Q9NWZ8')"
7BFP,Homo sapiens,"('Q96HW7', 'Q5TA45')"
7BFP,Homo sapiens,"('Q96HW7', 'Q9NV88')"
7BFP,Homo sapiens,"('Q5TA45', 'Q9NV88')"
7BFQ,Homo sapiens,"('Q9NV88', 'Q96HW7')"
7BFQ,Homo sapiens,"('Q9NV88', 'Q5TA45')"
7BFQ,Homo sapiens,"('Q96HW7', 'Q5TA45')"
7BG9,Homo sapiens,"('O14746', 'B4DR52')"
7BG9,Homo sapiens,"('O14746', 'P0C0S8')"
7BG9,Homo sapiens,"('B4DR52', 'P0C0S8')"
7BRE,Homo sapiens,"('Q9UBL3', 'Q9UMN6')"
7BRE,Homo sapiens,"('Q9UBL3', 'Q15291')"
7BRE,Homo sapiens,"('Q9UMN6', 'Q15291')"
7BV6,Homo sapiens,"('Q9BV40', 'P56962')"
7BV6,Homo sapiens,"('Q9BV40', 'O95721')"
7BV6,Homo sapiens,"('P56962', 'O95721')"
7BXT,Homo sapiens,"('P62805', 'P04908')"
7BXT,Homo sapiens,"('P62805', 'Q16778')"
7BXT,Homo sapiens,"('P04908', 'Q16778')"
7BY0,Homo sapiens,"('P62805', 'P04908')"
7BY0,Homo sapiens,"('P62805', 'P06899')"
7BY0,Homo sapiens,"('P04908', 'P06899')"
7CE3,Homo sapiens,"('P50213', 'P51553')"
7CE3,Homo sapiens,"('P50213', 'O43837')"
7CE3,Homo sapiens,"('P51553', 'O43837')"
7CEB,Homo sapiens,"('P05556', 'Q13043')"
7CEB,Homo sapiens,"('P05556', 'P23229')"
7CEB,Homo sapiens,"('Q13043', 'P23229')"
7CIQ,Homo sapiens,"('O78189', 'P61769')"
7CIQ,Homo sapiens,"('O78189', 'P18583')"
7CIQ,Homo sapiens,"('P61769', 'P18583')"
7CIR,Homo sapiens,"('O78189', 'P61769')"
7CIR,Homo sapiens,"('O78189', 'P18583')"
7CIR,Homo sapiens,"('P61769', 'P18583')"
7CIS,Homo sapiens,"('O78189', 'P61769')"
7CIS,Homo sapiens,"('O78189', 'P18583')"
7CIS,Homo sapiens,"('P61769', 'P18583')"
7CZ5,Homo sapiens,"('Q02643', 'P63092')"
7CZ5,Homo sapiens,"('Q02643', 'P01286')"
7CZ5,Homo sapiens,"('P63092', 'P01286')"
7D3S,Homo sapiens,"('P09683', 'P47872')"
7D3S,Homo sapiens,"('P09683', 'P63092')"
7D3S,Homo sapiens,"('P47872', 'P63092')"
7DL2,Homo sapiens,"('Q92574', 'P49815')"
7DL2,Homo sapiens,"('Q92574', 'Q9P0N9')"
7DL2,Homo sapiens,"('P49815', 'Q9P0N9')"
7DNI,Homo sapiens,"('P0CG47', 'Q9BYX4')"
7DNI,Homo sapiens,"('P0CG47', 'Q7Z434')"
7DNI,Homo sapiens,"('Q9BYX4', 'Q7Z434')"
7DPA,Homo sapiens,"('Q9H7D0', 'P63000')"
7DPA,Homo sapiens,"('Q9H7D0', 'Q92556')"
7DPA,Homo sapiens,"('P63000', 'Q92556')"
7DUQ,Homo sapiens,"('P01275', 'P43220')"
7DUQ,Homo sapiens,"('P01275', 'P63092')"
7DUQ,Homo sapiens,"('P43220', 'P63092')"
7DUU,Homo sapiens,"('F6IQA6', 'P61769')"
7DUU,Homo sapiens,"('F6IQA6', 'P43631')"
7DUU,Homo sapiens,"('P61769', 'P43631')"
7DW9,Homo sapiens,"('P01185', 'P30518')"
7DW9,Homo sapiens,"('P01185', 'P63092, P63096')"
7DW9,Homo sapiens,"('P30518', 'P63092, P63096')"
7DYN,Homo sapiens,"('O78189', 'P61769')"
7DYN,Homo sapiens,"('O78189', 'P18583')"
7DYN,Homo sapiens,"('P61769', 'P18583')"
7DZN,Homo sapiens,"('V6E0U6', 'P61769')"
7DZN,Homo sapiens,"('V6E0U6', 'P04585')"
7DZN,Homo sapiens,"('P61769', 'P04585')"
7E1Z,Homo sapiens,"('P05023', 'P05026')"
7E1Z,Homo sapiens,"('P05023', 'P54710')"
7E1Z,Homo sapiens,"('P05026', 'P54710')"
7E8E,Homo sapiens,"('Q9NZI2', 'Q9NZV8')"
7E8E,Homo sapiens,"('Q9NZI2', 'P42658')"
7E8E,Homo sapiens,"('Q9NZV8', 'P42658')"
7E8H,Homo sapiens,"('P42658', 'Q9NZI2')"
7E8H,Homo sapiens,"('P42658', 'Q9NZV8')"
7E8H,Homo sapiens,"('Q9NZI2', 'Q9NZV8')"
7E8I,Homo sapiens,"('Q9NZI2', 'Q99728')"
7E8I,Homo sapiens,"('Q9NZI2', 'P0CG47')"
7E8I,Homo sapiens,"('Q99728', 'P0CG47')"
7EWP,Homo sapiens,"('Q5T848', 'P49802')"
7EWP,Homo sapiens,"('Q5T848', 'O14775')"
7EWP,Homo sapiens,"('P49802', 'O14775')"
7EWR,Homo sapiens,"('P49802', 'O14775')"
7EWR,Homo sapiens,"('P49802', 'Q5T848')"
7EWR,Homo sapiens,"('O14775', 'Q5T848')"
7F16,Homo sapiens,"('P49190', 'Q96A98')"
7F16,Homo sapiens,"('P49190', 'P63092')"
7F16,Homo sapiens,"('Q96A98', 'P63092')"
7F2O,Homo sapiens,"('P59768', 'P01042')"
7F2O,Homo sapiens,"('P59768', 'P30411')"
7F2O,Homo sapiens,"('P01042', 'P30411')"
7F9Z,Homo sapiens,"('P0ABE7, Q92847', 'P62873')"
7F9Z,Homo sapiens,"('P0ABE7, Q92847', 'P59768')"
7F9Z,Homo sapiens,"('P62873', 'P59768')"
7FIG,Homo sapiens,"('P22888', 'P01215')"
7FIG,Homo sapiens,"('P22888', 'P0DN86')"
7FIG,Homo sapiens,"('P01215', 'P0DN86')"
7FIH,Homo sapiens,"('P22888', 'P01215')"
7FIH,Homo sapiens,"('P22888', 'P0DN86')"
7FIH,Homo sapiens,"('P01215', 'P0DN86')"
7FII,Homo sapiens,"('P22888', 'P01215')"
7FII,Homo sapiens,"('P22888', 'P0DN86')"
7FII,Homo sapiens,"('P01215', 'P0DN86')"
7JHG,Homo sapiens,"('Q13131', 'O43741')"
7JHG,Homo sapiens,"('Q13131', 'P54619')"
7JHG,Homo sapiens,"('O43741', 'P54619')"
7JHH,Homo sapiens,"('Q13131', 'O43741')"
7JHH,Homo sapiens,"('Q13131', 'P54619')"
7JHH,Homo sapiens,"('O43741', 'P54619')"
7JHJ,Homo sapiens,"('P63096', 'P62873')"
7JHJ,Homo sapiens,"('P63096', 'P59768')"
7JHJ,Homo sapiens,"('P62873', 'P59768')"
7JIJ,Homo sapiens,"('Q13131', 'O43741')"
7JIJ,Homo sapiens,"('Q13131', 'P54619')"
7JIJ,Homo sapiens,"('O43741', 'P54619')"
7K0C,Homo sapiens,"('P01833', 'P01871')"
7K0C,Homo sapiens,"('P01833', 'P01591')"
7K0C,Homo sapiens,"('P01871', 'P01591')"
7K0I,Homo sapiens,"('O15269', 'O15270')"
7K0I,Homo sapiens,"('O15269', 'Q969W0')"
7K0I,Homo sapiens,"('O15270', 'Q969W0')"
7K0J,Homo sapiens,"('O15269', 'O15270')"
7K0J,Homo sapiens,"('O15269', 'Q969W0')"
7K0J,Homo sapiens,"('O15270', 'Q969W0')"
7K0K,Homo sapiens,"('O15269', 'O15270')"
7K0K,Homo sapiens,"('O15269', 'Q969W0')"
7K0K,Homo sapiens,"('O15270', 'Q969W0')"
7K0L,Homo sapiens,"('O15269', 'O15270')"
7K0L,Homo sapiens,"('O15269', 'Q969W0')"
7K0L,Homo sapiens,"('O15270', 'Q969W0')"
7K0Y,Homo sapiens,"('P78527', 'P12956')"
7K0Y,Homo sapiens,"('P78527', 'P13010')"
7K0Y,Homo sapiens,"('P12956', 'P13010')"
7K1J,Homo sapiens,"('P13010', 'P78527')"
7K1J,Homo sapiens,"('P13010', 'P12956')"
7K1J,Homo sapiens,"('P78527', 'P12956')"
7K1K,Homo sapiens,"('P78527', 'P12956')"
7K1K,Homo sapiens,"('P78527', 'P13010')"
7K1K,Homo sapiens,"('P12956', 'P13010')"
7K1N,Homo sapiens,"('P78527', 'P12956')"
7K1N,Homo sapiens,"('P78527', 'P13010')"
7K1N,Homo sapiens,"('P12956', 'P13010')"
7K7L,Homo sapiens,"('P25098', 'P62873')"
7K7L,Homo sapiens,"('P25098', 'P59768')"
7K7L,Homo sapiens,"('P62873', 'P59768')"
7K7Z,Homo sapiens,"('P25098', 'P62873')"
7K7Z,Homo sapiens,"('P25098', 'P59768')"
7K7Z,Homo sapiens,"('P62873', 'P59768')"
7K80,Homo sapiens,"('A0A5H2UYS3', 'P61769')"
7K80,Homo sapiens,"('A0A5H2UYS3', 'P43629')"
7K80,Homo sapiens,"('P61769', 'P43629')"
7K81,Homo sapiens,"('P61769', 'P43629')"
7K81,Homo sapiens,"('P61769', 'A0A5H2UYS3')"
7K81,Homo sapiens,"('P43629', 'A0A5H2UYS3')"
7KNU,Homo sapiens,"('O60894', 'P06881')"
7KNU,Homo sapiens,"('O60894', 'Q16602')"
7KNU,Homo sapiens,"('P06881', 'Q16602')"
7KRJ,Homo sapiens,"('P07900', 'Q15185')"
7KRJ,Homo sapiens,"('P07900', 'P04150')"
7KRJ,Homo sapiens,"('Q15185', 'P04150')"
7L0P,Homo sapiens,"('P63096', 'P62873')"
7L0P,Homo sapiens,"('P63096', 'P63211')"
7L0P,Homo sapiens,"('P62873', 'P63211')"
7L0Q,Homo sapiens,"('P63096', 'P62873')"
7L0Q,Homo sapiens,"('P63096', 'P63211')"
7L0Q,Homo sapiens,"('P62873', 'P63211')"
7L0R,Homo sapiens,"('P63096', 'P62873')"
7L0R,Homo sapiens,"('P63096', 'P63211')"
7L0R,Homo sapiens,"('P62873', 'P63211')"
7L0S,Homo sapiens,"('P63096', 'P62873')"
7L0S,Homo sapiens,"('P63096', 'P63211')"
7L0S,Homo sapiens,"('P62873', 'P63211')"
7L1B,Homo sapiens,"('P04439', 'P61769')"
7L1B,Homo sapiens,"('P04439', 'P42336')"
7L1B,Homo sapiens,"('P61769', 'P42336')"
7L1C,Homo sapiens,"('P04439', 'P61769')"
7L1C,Homo sapiens,"('P04439', 'P42336')"
7L1C,Homo sapiens,"('P61769', 'P42336')"
7L1D,Homo sapiens,"('P04439', 'P61769')"
7L1D,Homo sapiens,"('P04439', 'P42336')"
7L1D,Homo sapiens,"('P61769', 'P42336')"
7L7I,Homo sapiens,"('Q13451', 'P07900')"
7L7I,Homo sapiens,"('Q13451', 'Q15185')"
7L7I,Homo sapiens,"('P07900', 'Q15185')"
7L9P,Homo sapiens,"('Q15645', 'Q9UI95')"
7L9P,Homo sapiens,"('Q15645', 'Q86V20, Q6ZNX1')"
7L9P,Homo sapiens,"('Q9UI95', 'Q86V20, Q6ZNX1')"
7LF4,Homo sapiens,"('O00629', 'P19838')"
7LF4,Homo sapiens,"('O00629', 'Q04206')"
7LF4,Homo sapiens,"('P19838', 'Q04206')"
7LLJ,Homo sapiens,"('A0JD37', 'Q95460')"
7LLJ,Homo sapiens,"('A0JD37', 'P61769')"
7LLJ,Homo sapiens,"('Q95460', 'P61769')"
7LPS,Homo sapiens,"('Q96SW2', 'Q9UKS7')"
7LPS,Homo sapiens,"('Q96SW2', 'Q16531')"
7LPS,Homo sapiens,"('Q9UKS7', 'Q16531')"
7M6J,Homo sapiens,"('Q15019', 'Q14141')"
7M6J,Homo sapiens,"('Q15019', 'Q16181')"
7M6J,Homo sapiens,"('Q14141', 'Q16181')"
7M6T,Homo sapiens,"('O14508', 'Q15370')"
7M6T,Homo sapiens,"('O14508', 'Q15369')"
7M6T,Homo sapiens,"('Q15370', 'Q15369')"
7MFD,Homo sapiens,"('P15056', 'Q02750')"
7MFD,Homo sapiens,"('P15056', 'P63104')"
7MFD,Homo sapiens,"('Q02750', 'P63104')"
7MIX,Homo sapiens,"('Q00975', 'P54289')"
7MIX,Homo sapiens,"('Q00975', 'P54284')"
7MIX,Homo sapiens,"('P54289', 'P54284')"
7MIY,Homo sapiens,"('Q00975', 'P54284')"
7MIY,Homo sapiens,"('Q00975', 'P54289')"
7MIY,Homo sapiens,"('P54284', 'P54289')"
7MJ6,Homo sapiens,"('A0A140T913', 'P61769')"
7MJ6,Homo sapiens,"('A0A140T913', 'Q8WX77')"
7MJ6,Homo sapiens,"('P61769', 'Q8WX77')"
7MJ7,Homo sapiens,"('A0A140T913', 'P61769')"
7MJ7,Homo sapiens,"('A0A140T913', 'Q8WX77')"
7MJ7,Homo sapiens,"('P61769', 'Q8WX77')"
7MJ8,Homo sapiens,"('A0A140T913', 'P61769')"
7MJ8,Homo sapiens,"('A0A140T913', 'Q8WX77')"
7MJ8,Homo sapiens,"('P61769', 'Q8WX77')"
7MJ9,Homo sapiens,"('A0A140T913', 'P61769')"
7MJ9,Homo sapiens,"('A0A140T913', 'Q8WX77')"
7MJ9,Homo sapiens,"('P61769', 'Q8WX77')"
7MJA,Homo sapiens,"('A0A5H2UYS3', 'P61769')"
7MJA,Homo sapiens,"('A0A5H2UYS3', 'Q99453')"
7MJA,Homo sapiens,"('P61769', 'Q99453')"
7MN5,Homo sapiens,"('P21860', 'Q02297-6')"
7MN5,Homo sapiens,"('P21860', 'P04626, P0AEX9')"
7MN5,Homo sapiens,"('Q02297-6', 'P04626, P0AEX9')"
7MN6,Homo sapiens,"('P21860', 'P04626, P0AEX9')"
7MN6,Homo sapiens,"('P21860', 'Q02297-6')"
7MN6,Homo sapiens,"('P04626, P0AEX9', 'Q02297-6')"
7MX2,Homo sapiens,"('Q5VZE5', 'Q9BRA0')"
7MX2,Homo sapiens,"('Q5VZE5', 'Q147X3')"
7MX2,Homo sapiens,"('Q9BRA0', 'Q147X3')"
7MYF,Homo sapiens,"('P61086', 'P0CG47')"
7MYF,Homo sapiens,"('P61086', 'P0CG48')"
7MYF,Homo sapiens,"('P0CG47', 'P0CG48')"
7MYJ,Homo sapiens,"('P54646', 'Q9Y478')"
7MYJ,Homo sapiens,"('P54646', 'P54619')"
7MYJ,Homo sapiens,"('Q9Y478', 'P54619')"
7N1E,Homo sapiens,"('A0A140T913', 'P61769')"
7N1E,Homo sapiens,"('A0A140T913', 'P0DTC2')"
7N1E,Homo sapiens,"('P61769', 'P0DTC2')"
7N1F,Homo sapiens,"('P0DTC2', 'A0A140T913')"
7N1F,Homo sapiens,"('P0DTC2', 'P61769')"
7N1F,Homo sapiens,"('A0A140T913', 'P61769')"
7N2N,Homo sapiens,"('O43395', 'A3F718')"
7N2N,Homo sapiens,"('O43395', 'P61769')"
7N2N,Homo sapiens,"('A3F718', 'P61769')"
7N2O,Homo sapiens,"('P62723', 'A3F718')"
7N2O,Homo sapiens,"('P62723', 'P61769')"
7N2O,Homo sapiens,"('A3F718', 'P61769')"
7N2P,Homo sapiens,"('A3F718', 'P61769')"
7N2P,Homo sapiens,"('A3F718', 'A0A2R8Y7R8')"
7N2P,Homo sapiens,"('P61769', 'A0A2R8Y7R8')"
7N2Q,Homo sapiens,"('A0A2R8Y7R8', 'A3F718')"
7N2Q,Homo sapiens,"('A0A2R8Y7R8', 'P61769')"
7N2Q,Homo sapiens,"('A3F718', 'P61769')"
7N2S,Homo sapiens,"('O43395', 'A3F718')"
7N2S,Homo sapiens,"('O43395', 'P61769')"
7N2S,Homo sapiens,"('A3F718', 'P61769')"
7N40,Homo sapiens,"('Q09028', 'Q5TKA1')"
7N40,Homo sapiens,"('Q09028', 'Q96GY3')"
7N40,Homo sapiens,"('Q5TKA1', 'Q96GY3')"
7N4K,Homo sapiens,"('P61769', 'K7N5N2, A0A075B6C4')"
7N4K,Homo sapiens,"('P61769', 'A0A0G2LB96, K7N5M4')"
7N4K,Homo sapiens,"('K7N5N2, A0A075B6C4', 'A0A0G2LB96, K7N5M4')"
7N5C,Homo sapiens,"('P61769', 'A0A075B6C4, K7N5N2')"
7N5C,Homo sapiens,"('P61769', 'A0A0G2LB96, K7N5M4')"
7N5C,Homo sapiens,"('A0A075B6C4, K7N5N2', 'A0A0G2LB96, K7N5M4')"
7N5P,Homo sapiens,"('P61769', 'A0A075B6C4, K7N5N2')"
7N5P,Homo sapiens,"('P61769', 'A0A0G2LB96, K7N5M4')"
